,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
533,,2015-02-26,article,New York City Reaches Labor Deal With Police Sergeants Union,54ef6be7798810693c97d322,None,"New York City has reached a labor contract agreement with the Sergeants Benevolent Association, whose 4,602 members serve in the largest police force in the United States, Mayor Bill de Blasio announced on Thursday.",U.S.,,"New York City Reaches Labor Deal With Police Sergeants Union New York City has reached a labor contract agreement with the Sergeants Benevolent Association, whose 4,602 members serve in the largest police force in the United States, Mayor Bill de Blasio announced on Thursday.  ",News
534,,2015-02-26,article,"Oil's Drop Chills Asian Stocks, Inflation Data Boosts Dollar",54eeb49f7988105c981b99aa,None,"Asian shares pulled further away from a five-month high on Friday as a sharp pullback in crude oil prices dampened risk appetite, though Japanese stocks crawled to a fresh 15-year peak after the dollar surged against the yen overnight.",Business Day,,"Oil's Drop Chills Asian Stocks, Inflation Data Boosts Dollar Asian shares pulled further away from a five-month high on Friday as a sharp pullback in crude oil prices dampened risk appetite, though Japanese stocks crawled to a fresh 15-year peak after the dollar surged against the yen overnight.  ",News
535,,2015-02-25,article,"On Field and Off, All Eyes on A-Rod at Yankees' Spring Training",54ee5cfd7988105c981b98ae,None,"New York Yankees fans waited for six hours on Wednesday with baseballs, bats, cards and even a Wheaties box for slugger Alex Rodriguez to autograph in his first week back from a yearlong suspension in one of sport's biggest doping scandals.",Sports,Baseball,"On Field and Off, All Eyes on A-Rod at Yankees' Spring Training New York Yankees fans waited for six hours on Wednesday with baseballs, bats, cards and even a Wheaties box for slugger Alex Rodriguez to autograph in his first week back from a yearlong suspension in one of sport's biggest doping scandals.  ",News
536,"New York Yankees pitcher C C Sabathia, whose 2014 season was cut short by knee injury, is dialing back his velocity in favor of control.",2015-02-22,article,C. C. Sabathia Hopes His Results Recover With His Knee,54e8fc737988107dc6a6e838,Sports,"C. C. Sabathia, who lost a career-high 13 games in a poor 2013 and had his velocity fall in 2014 before his season was cut short by knee surgery, acknowledged he had plenty to prove.",Sports,Baseball,"C. C. Sabathia Hopes His Results Recover With His Knee C. C. Sabathia, who lost a career-high 13 games in a poor 2013 and had his velocity fall in 2014 before his season was cut short by knee surgery, acknowledged he had plenty to prove. New York Yankees pitcher C C Sabathia, whose 2014 season was cut short by knee injury, is dialing back his velocity in favor of control.",News
537,Cablevision and Communications Workers of America reach two-year contract agreement that provides significant pay raise to company's technicians and brings three-year standoff to close.,2015-02-16,article,Cablevision and Union Reach Brooklyn Contract Deal,54e162fd7988103eb7f37541,Metro,A two-year contract agreement gives the company&#8217;s 262 Brooklyn technicians considerable pay raises and ends a three-year standoff between the two sides.,N.Y. / Region,,Cablevision and Union Reach Brooklyn Contract Deal A two-year contract agreement gives the company&#8217;s 262 Brooklyn technicians considerable pay raises and ends a three-year standoff between the two sides. Cablevision and Communications Workers of America reach two-year contract agreement that provides significant pay raise to company's technicians and brings three-year standoff to close.,News
538,Jury finds Lacey Spears guilty of second-degree murder in 2014 death of her 5-year-old son Garnett Spears; Spears was charged with fatally poisoning her son by force-feeding him heavy concentrations of sodium through his stomach tube.,2015-03-03,article,Westchester Jury Convicts Lacey Spears in Fatal Poisoning of Son,54f76b927988102d1372438f,Metro,"Ms. Spears, who blogged for years about her son’s constant health problems, was found guilty by a jury of force-feeding him heavy concentrations of sodium through his stomach tube.",N.Y. / Region,,"Westchester Jury Convicts Lacey Spears in Fatal Poisoning of Son Ms. Spears, who blogged for years about her son’s constant health problems, was found guilty by a jury of force-feeding him heavy concentrations of sodium through his stomach tube. Jury finds Lacey Spears guilty of second-degree murder in 2014 death of her 5-year-old son Garnett Spears; Spears was charged with fatally poisoning her son by force-feeding him heavy concentrations of sodium through his stomach tube.",News
539,,2015-03-02,article,"Senator Mikulski, Maryland Democrat, to Retire",54f5a29179881059dfb2f9eb,None,"Senator Barbara Mikulski, the longest-serving female senator in U.S. history, on Monday announced that she will retire at the end of her term, setting up a contest among possible successors in the heavily Democratic state of Maryland.",U.S.,Politics,"Senator Mikulski, Maryland Democrat, to Retire Senator Barbara Mikulski, the longest-serving female senator in U.S. history, on Monday announced that she will retire at the end of her term, setting up a contest among possible successors in the heavily Democratic state of Maryland.  ",News
540,Dr Sameer Chaudhry and Dr Khalid Khan study in journal Evidence Based Medicine concludes that most successful profiles on dating websites present content divided into 70 percent personal information and 30 percent description of ideal partner.,2015-02-17,article,The Science of Online Dating,54e2535679881013aa5f14a9,Science,Two researchers discovered ways to make your profile stand out. One of them proved just how well they worked.,Science,,The Science of Online Dating Two researchers discovered ways to make your profile stand out. One of them proved just how well they worked. Dr Sameer Chaudhry and Dr Khalid Khan study in journal Evidence Based Medicine concludes that most successful profiles on dating websites present content divided into 70 percent personal information and 30 percent description of ideal partner.,News
541,,2015-02-17,article,China Product Recalled in Australia After Hepatitis Outbreak,54e166d17988103eb7f37547,Business,"The authorities were investigating after five people became sick after eating Patties Foods berries, which were packaged at a Chinese factory.",Business Day,International Business,"China Product Recalled in Australia After Hepatitis Outbreak The authorities were investigating after five people became sick after eating Patties Foods berries, which were packaged at a Chinese factory.  ",News
542,,2015-03-03,article,California Halts 12 Injection Wells Over Water Concerns,54f7b88d7988102d13724736,None,California oil drilling regulators on Tuesday ordered operators of 12 underground injection wells in Kern County to halt injections out of fear that they could contaminate drinking water supplies. ,U.S.,,California Halts 12 Injection Wells Over Water Concerns California oil drilling regulators on Tuesday ordered operators of 12 underground injection wells in Kern County to halt injections out of fear that they could contaminate drinking water supplies.   ,News
543,,2015-02-26,article,British American Tobacco Sales Fall Less Than Expected,54eef1257988105c981b9a5e,None,"British American Tobacco, the world's second-biggest tobacco company, reported slightly better than expected sales for 2014, gaining share in a market shrinking as more smokers stub out the habit.",Business Day,,"British American Tobacco Sales Fall Less Than Expected British American Tobacco, the world's second-biggest tobacco company, reported slightly better than expected sales for 2014, gaining share in a market shrinking as more smokers stub out the habit.  ",News
544,Delaware Family Court issues protective order against Nascar driver Kurt Busch in response to complaint filed by former girlfriend Patricia Driscoll; if state's district attorney's office decides to charge Busch with domestic assault he could be disciplined by Nascar.,2015-02-17,article,"Troubles Mount for Kurt Busch, Accused of Domestic Assault",54e28b5679881013aa5f1516,Sports,"A protective order requiring Busch to stay away from his former girlfriend was granted, and Nascar could discipline him if he is charged with domestic assault.",Sports,Auto Racing,"Troubles Mount for Kurt Busch, Accused of Domestic Assault A protective order requiring Busch to stay away from his former girlfriend was granted, and Nascar could discipline him if he is charged with domestic assault. Delaware Family Court issues protective order against Nascar driver Kurt Busch in response to complaint filed by former girlfriend Patricia Driscoll; if state's district attorney's office decides to charge Busch with domestic assault he could be disciplined by Nascar.",News
545,,2015-02-27,article,Bank of England Turns Up the Heat on Accounting Firms,54f050a5798810693c97d785,None,The Bank of England would have the power to fine or ban accounting firms from working in financial services under proposals setting out how the UK central bank's regulation arm will monitor the accounting industry.,Business Day,,Bank of England Turns Up the Heat on Accounting Firms The Bank of England would have the power to fine or ban accounting firms from working in financial services under proposals setting out how the UK central bank's regulation arm will monitor the accounting industry.  ,News
546,,2015-02-26,article,"Labs Extend Record as US Top Dog, but Bulldogs Make Waves",54eee1aa7988105c981b9a0f,None,"America's fondness for Labrador retrievers is still setting records, but bulldogs are breaking new ground.",U.S.,,"Labs Extend Record as US Top Dog, but Bulldogs Make Waves America's fondness for Labrador retrievers is still setting records, but bulldogs are breaking new ground.  ",News
547,,2015-02-24,article,California Bill Would Ban Chewing Tobacco at Baseball Parks,54ed1f4079881019c721ddb9,None,Anti-smoking advocates are hoping to strike out chewing tobacco at California baseball games.,U.S.,,California Bill Would Ban Chewing Tobacco at Baseball Parks Anti-smoking advocates are hoping to strike out chewing tobacco at California baseball games.  ,News
548,,2015-02-24,article,Big U.S. Majority Favors Mandatory Vaccinations: Reuters/Ipsos Poll,54ec697d7988105e43970d34,None,"A large majority of Americans favor mandatory vaccinations of children, a Reuters/Ipsos poll showed on Tuesday, apparently unswayed by some senior Republicans who have raised fears the medical shots could lead to autism.",U.S.,,"Big U.S. Majority Favors Mandatory Vaccinations: Reuters/Ipsos Poll A large majority of Americans favor mandatory vaccinations of children, a Reuters/Ipsos poll showed on Tuesday, apparently unswayed by some senior Republicans who have raised fears the medical shots could lead to autism.  ",News
549,,2015-02-19,article,Texas County Issues Historic Marriage License to Same-Sex Couple,54e6177c79881005b6729189,None,"A Texas county issued a marriage license to a same-sex couple on Thursday, the first legal certification for a gay couple in the state since its voters about a decade ago approved a measure defining marriage as only being between a man and a woman.",U.S.,,"Texas County Issues Historic Marriage License to Same-Sex Couple A Texas county issued a marriage license to a same-sex couple on Thursday, the first legal certification for a gay couple in the state since its voters about a decade ago approved a measure defining marriage as only being between a man and a woman.  ",News
550,,2015-02-18,article,UN Ebola Chief Says Community Action Key to Ending Ebola,54e4f5ea7988104837072a82,None,"The goal set by the presidents of Liberia, Sierra Leone and Guinea of reducing the number of new cases of the deadly disease to zero by April 15 can be reached &#8212; but only if local communities stop unsafe burials and healing practices that involve human contact, the U.N. Ebola chief said Wednesday.",World,Africa,"UN Ebola Chief Says Community Action Key to Ending Ebola The goal set by the presidents of Liberia, Sierra Leone and Guinea of reducing the number of new cases of the deadly disease to zero by April 15 can be reached &#8212; but only if local communities stop unsafe burials and healing practices that involve human contact, the U.N. Ebola chief said Wednesday.  ",News
551,,2015-02-18,article,Lawsuit: State Lost Millions in Cigarette Tax Because of UPS,54e4c1e37988106bb9e5e6dc,None,"UPS deprived New York of millions of dollars in revenue by shipping nearly 700,000 cartons of untaxed cigarettes from Indian reservations to smokers statewide despite an earlier agreement to stop, according to a federal lawsuit filed Wednesday.",U.S.,,"Lawsuit: State Lost Millions in Cigarette Tax Because of UPS UPS deprived New York of millions of dollars in revenue by shipping nearly 700,000 cartons of untaxed cigarettes from Indian reservations to smokers statewide despite an earlier agreement to stop, according to a federal lawsuit filed Wednesday.  ",News
552,,2015-03-03,article,"Families of Victims of California Mass Shooter Sue County, Apartment",54f798f77988102d13724451,None,"The families of three victims slain during a southern California rampage last year that left dead six college students and the killer are suing the county, the sheriff's department and the apartment building where the victims were killed.",U.S.,,"Families of Victims of California Mass Shooter Sue County, Apartment The families of three victims slain during a southern California rampage last year that left dead six college students and the killer are suing the county, the sheriff's department and the apartment building where the victims were killed.  ",News
553,,2015-03-01,article,British Sailors Ready to Battle Rio Sewage With Fish Oil,54f32a727988107c2577e003,None,Britain's Olympic sailing hopefuls are taking fish oil and probiotic supplements in the hope it will stop them getting ill from contaminated sea water in Rio de Janeiro.,Sports,Olympics,British Sailors Ready to Battle Rio Sewage With Fish Oil Britain's Olympic sailing hopefuls are taking fish oil and probiotic supplements in the hope it will stop them getting ill from contaminated sea water in Rio de Janeiro.  ,News
554,,2015-02-27,article,Upmarket Bug Snacks to Creep Into Thai Store Shelves,54effcef798810693c97d4fd,None,"Street vendors selling deep-fried insects as snacks are a familiar sight in Bangkok, but a Thai entrepreneur is trying to give edible bugs a more upmarket appeal.",World,Asia Pacific,"Upmarket Bug Snacks to Creep Into Thai Store Shelves Street vendors selling deep-fried insects as snacks are a familiar sight in Bangkok, but a Thai entrepreneur is trying to give edible bugs a more upmarket appeal.  ",News
555,,2015-02-26,article,Coroner: No Obvious Trauma in Death of Lost California Baby,54efbce1798810693c97d454,None,"An autopsy found no obvious trauma in the death of a 20-day-old boy whose body was found in a swampy region near the Sacramento River in Northern California, authorities said Thursday.",U.S.,,"Coroner: No Obvious Trauma in Death of Lost California Baby An autopsy found no obvious trauma in the death of a 20-day-old boy whose body was found in a swampy region near the Sacramento River in Northern California, authorities said Thursday.  ",News
556,,2015-02-26,article,Chile Government Rejects 14-Year-Old's Plea for Euthanasia,54ef7b15798810693c97d360,None,"Chile's government on Thursday rejected an ailing 14-year-old girl's plea on social media to let her ""sleep forever.""",World,Americas,"Chile Government Rejects 14-Year-Old's Plea for Euthanasia Chile's government on Thursday rejected an ailing 14-year-old girl's plea on social media to let her ""sleep forever.""  ",News
557,,2015-02-25,article,Lowe&apos;s Reports Strong Quarter as Job Market Improves,54edafc079881019c721df4d,None,The retailer’s fourth-quarter profit climbed as an improving job market created marginal improvements in the housing market.,Business Day,,Lowe&apos;s Reports Strong Quarter as Job Market Improves The retailer’s fourth-quarter profit climbed as an improving job market created marginal improvements in the housing market.  ,News
558,,2015-02-21,article,"As Many as 2,800 Inmates to Be Moved From Texas Prison",54e8ef6d7988107dc6a6e81a,None,"As many as 2,800 federal prisoners will be moved to other institutions after inmates seized control of part of a prison in South Texas, causing damage that made the facility ""uninhabitable,"" an official said Saturday.",U.S.,,"As Many as 2,800 Inmates to Be Moved From Texas Prison As many as 2,800 federal prisoners will be moved to other institutions after inmates seized control of part of a prison in South Texas, causing damage that made the facility ""uninhabitable,"" an official said Saturday.  ",News
559,,2015-03-03,article,Woman Who Threw Shoe at Hillary Clinton to Stay in Arizona,54f7b7177988102d13724720,None,"A woman who threw a shoe at Hillary Rodham Clinton during a speech the former secretary of state made in Las Vegas last April has been sentenced to one year of federal supervision in her home state of Arizona, her defense attorney said Tuesday.",U.S.,,"Woman Who Threw Shoe at Hillary Clinton to Stay in Arizona A woman who threw a shoe at Hillary Rodham Clinton during a speech the former secretary of state made in Las Vegas last April has been sentenced to one year of federal supervision in her home state of Arizona, her defense attorney said Tuesday.  ",News
560,,2015-03-03,article,Nepal Official Says Human Waste on Everest a Major Problem,54f794127988102d137243f7,None,"Human waste left by climbers on Mount Everest has become a problem that is causing pollution and threatening to spread disease on the world's highest peak, the chief of Nepal's mountaineering association said Tuesday.",World,Asia Pacific,"Nepal Official Says Human Waste on Everest a Major Problem Human waste left by climbers on Mount Everest has become a problem that is causing pollution and threatening to spread disease on the world's highest peak, the chief of Nepal's mountaineering association said Tuesday.  ",News
561,,2015-03-02,article,"Parents Sue County, Landlord Over Santa Barbara Rampage",54f791607988102d137243dc,None,"The parents of the first three victims of a deadly rampage in Santa Barbara last year are suing the county, the Sheriff's Department and the apartment building where the killer lived, contending they ignored numerous warning signs that he was violent and unstable.",U.S.,,"Parents Sue County, Landlord Over Santa Barbara Rampage The parents of the first three victims of a deadly rampage in Santa Barbara last year are suing the county, the Sheriff's Department and the apartment building where the killer lived, contending they ignored numerous warning signs that he was violent and unstable.  ",News
562,,2015-03-02,article,Lawyer for Media Fights Gag Order in Mine Disaster Case,54f6af2f798810031dda69be,None,"A gag order in the criminal case of the West Virginia coal mine explosion that killed 29 men violates the First Amendment by barring virtually anyone from discussing it publicly, a lawyer for media organizations said Monday.",U.S.,,"Lawyer for Media Fights Gag Order in Mine Disaster Case A gag order in the criminal case of the West Virginia coal mine explosion that killed 29 men violates the First Amendment by barring virtually anyone from discussing it publicly, a lawyer for media organizations said Monday.  ",News
563,,2015-02-26,article,Gap Surpasses Street 4Q Forecasts on Rising Old Navy Sales,54ef9b3a798810693c97d3dd,None,"Gap Inc. reported stronger-than-expected fourth-quarter results on Thursday as sales continued to improve for Old Navy, its largest brand.",Business Day,,"Gap Surpasses Street 4Q Forecasts on Rising Old Navy Sales Gap Inc. reported stronger-than-expected fourth-quarter results on Thursday as sales continued to improve for Old Navy, its largest brand.  ",News
564,,2015-02-26,article,U.S. Jury Convicts Saudi Over Africa Embassy Bombings,54ef7673798810693c97d34b,None,A Saudi man described by prosecutors as one of Osama bin Laden's most trusted lieutenants was convicted in a federal court in New York on Thursday in connection with the 1998 bombings of U.S. embassies in Kenya and Tanzania.,World,,U.S. Jury Convicts Saudi Over Africa Embassy Bombings A Saudi man described by prosecutors as one of Osama bin Laden's most trusted lieutenants was convicted in a federal court in New York on Thursday in connection with the 1998 bombings of U.S. embassies in Kenya and Tanzania.  ,News
565,,2015-02-25,article,Justices: Dentists Unfair to Limit Teeth-Bleaching Providers,54ede8e579881019c721e002,None,The Supreme Court ruled Wednesday that a state regulatory board made up mostly of dentists violated federal law against unfair competition when it tried to prevent lower-cost competitors in other fields from offering teeth-whitening services.,U.S.,Politics,Justices: Dentists Unfair to Limit Teeth-Bleaching Providers The Supreme Court ruled Wednesday that a state regulatory board made up mostly of dentists violated federal law against unfair competition when it tried to prevent lower-cost competitors in other fields from offering teeth-whitening services.  ,News
566,Defense Secretary Ashton Carter said he was “open-minded” about “personal lives and proclivities.”,2015-02-23,blogpost,The Next Big Military Civil Rights Issue: Transgender Service,54ebb2aa7988105e43970b8f,OpEd,,false,false,The Next Big Military Civil Rights Issue: Transgender Service   Defense Secretary Ashton Carter said he was “open-minded” about “personal lives and proclivities.”,Blog
567,,2015-02-22,article,"Paid Notice: Deaths  SIFFERT, ROBERT S.",54f3e0c579881075cd222186,Classified,"SIFFERT--Robert S.,orthopedic surgeon, passed away peacefully at home on February 18. He was 96 years old. Dr. Siffert was the youngest and longest-serving Chair of the Department of Orthopedics at Mt. Sinai Hospital in New York City, serving for 26 years. In 1960, he was appointed Director of the Department. When the Mt. Sinai School of Medicine was created, he served as its first Professor and Chairman of Orthopedics. He was the first recipient of the Robert K. Lippmann Chair in Orthopedics. In 1986, he was named the Bernard J. Lasker/Robert S. Siffert Distinguished Service Professor. Dr. Siffert also was the Senior Orthopedic Consultant for the Department of Health of NYC. He published over 150 articles with major emphasis on research and clinical pediatric orthopedics. His book ""How Your Child's Body Grows"" was an accessible guide for parents. He was a fellow of many national and international orthopedic societies. He received numerous awards, including the Arthritis Foundation Lifetime Achievement Award, the Mt. Sinai Hospital Jacobi Medallion and the Richman Award for Humanism and Ethics. He also served as the Vice President of the National Easter Seals. Dr. Siffert worked with Care-Medico on month-long medical service missions teaching and delivering medical care in developing countries, including Tunisia, Kenya, Indonesia, Afghanistan, Peru and Haiti. Dr. Siffert insisted that he never retired but ""graduated"" to continue his research in osteoporosis and his work as a graphic artist. Dr. Siffert was an avid artist. His woodcuts were shown in New York and on Martha's Vineyard. Dozens of his woodcuts now hang on permanent display at the United States Courthouse in Manhattan and in the United States Supreme Court. Dr. Siffert served as Captain and Flight Surgeon in the U.S. Army Air Force in World War II, flying the ""hump"" between China, Burma and India. He received four Battle Stars. Dr. Siffert was predeceased by his wife, Miriam, of 67 years. He is survived by his daughter Joan, his son John (Goldie), his grandchildren Molly Ann Ouanes (Alexx), David and Matthew, as well as his partner Ruth Friendly. He will be missed profoundly by his family and all he touched. Donations may be made to the Department of Orthopedics, Mt. Sinai Medical Center.",Paid Death Notices,,"Paid Notice: Deaths  SIFFERT, ROBERT S. SIFFERT--Robert S.,orthopedic surgeon, passed away peacefully at home on February 18. He was 96 years old. Dr. Siffert was the youngest and longest-serving Chair of the Department of Orthopedics at Mt. Sinai Hospital in New York City, serving for 26 years. In 1960, he was appointed Director of the Department. When the Mt. Sinai School of Medicine was created, he served as its first Professor and Chairman of Orthopedics. He was the first recipient of the Robert K. Lippmann Chair in Orthopedics. In 1986, he was named the Bernard J. Lasker/Robert S. Siffert Distinguished Service Professor. Dr. Siffert also was the Senior Orthopedic Consultant for the Department of Health of NYC. He published over 150 articles with major emphasis on research and clinical pediatric orthopedics. His book ""How Your Child's Body Grows"" was an accessible guide for parents. He was a fellow of many national and international orthopedic societies. He received numerous awards, including the Arthritis Foundation Lifetime Achievement Award, the Mt. Sinai Hospital Jacobi Medallion and the Richman Award for Humanism and Ethics. He also served as the Vice President of the National Easter Seals. Dr. Siffert worked with Care-Medico on month-long medical service missions teaching and delivering medical care in developing countries, including Tunisia, Kenya, Indonesia, Afghanistan, Peru and Haiti. Dr. Siffert insisted that he never retired but ""graduated"" to continue his research in osteoporosis and his work as a graphic artist. Dr. Siffert was an avid artist. His woodcuts were shown in New York and on Martha's Vineyard. Dozens of his woodcuts now hang on permanent display at the United States Courthouse in Manhattan and in the United States Supreme Court. Dr. Siffert served as Captain and Flight Surgeon in the U.S. Army Air Force in World War II, flying the ""hump"" between China, Burma and India. He received four Battle Stars. Dr. Siffert was predeceased by his wife, Miriam, of 67 years. He is survived by his daughter Joan, his son John (Goldie), his grandchildren Molly Ann Ouanes (Alexx), David and Matthew, as well as his partner Ruth Friendly. He will be missed profoundly by his family and all he touched. Donations may be made to the Department of Orthopedics, Mt. Sinai Medical Center.  ",Paid Death Notice
568,,2015-02-20,article,News Guide: Gay Couple Marries in Texas in Defiance of Ban,54e79fd0798810453b011b2a,None,"A lesbian couple received a marriage license in Texas despite a statewide ban on gay marriage, setting off swift appeals from the state's Republican attorney general and fast action by the Texas Supreme Court.",U.S.,,"News Guide: Gay Couple Marries in Texas in Defiance of Ban A lesbian couple received a marriage license in Texas despite a statewide ban on gay marriage, setting off swift appeals from the state's Republican attorney general and fast action by the Texas Supreme Court.  ",News
569,,2015-03-03,article,Mentally Ill British Man Near Plea Deal in U.S. Terror Case: Lawyer,54f7ad8c7988102d1372463c,None,"A mentally ill Briton is near a plea deal to resolve U.S. terrorism charges that he conspired with radical London cleric Abu Hamza al-Masri to set up a jihadist training camp in Oregon in 1999, his lawyer said Tuesday.",World,Europe,"Mentally Ill British Man Near Plea Deal in U.S. Terror Case: Lawyer A mentally ill Briton is near a plea deal to resolve U.S. terrorism charges that he conspired with radical London cleric Abu Hamza al-Masri to set up a jihadist training camp in Oregon in 1999, his lawyer said Tuesday.  ",News
570,,2015-03-03,article,Prince William Focuses on Football and Film on China Trip,54f7981c7988102d1372443b,None,"Britain's Prince William focused his China trip on promoting links between the countries in football and film Tuesday, watching students kick balls around with Premier League-trained coaches ahead of a movie premiere.",World,Asia Pacific,"Prince William Focuses on Football and Film on China Trip Britain's Prince William focused his China trip on promoting links between the countries in football and film Tuesday, watching students kick balls around with Premier League-trained coaches ahead of a movie premiere.  ",News
571,,2015-03-02,article,U.S. Minors Easily Buy e-Cigarettes Online: UNC Study,54f59eb279881059dfb2f9e5,None,"Teenagers in North Carolina who try to buy electronic cigarettes online are likely to succeed even though selling the devices to minors is illegal in the state, researchers reported on Monday.",U.S.,,"U.S. Minors Easily Buy e-Cigarettes Online: UNC Study Teenagers in North Carolina who try to buy electronic cigarettes online are likely to succeed even though selling the devices to minors is illegal in the state, researchers reported on Monday.  ",News
572,,2015-02-25,article,Venezuela Seeks Annulment of Exxon Award at World Bank Tribunal,54ee62df7988105c981b98c6,None,"Venezuela has requested the annulment of a World Bank tribunal award that orders it pay Exxon Mobil Corp $1.6 billion in compensation for nationalizations, both sides said on Wednesday. ",Business Day,,"Venezuela Seeks Annulment of Exxon Award at World Bank Tribunal Venezuela has requested the annulment of a World Bank tribunal award that orders it pay Exxon Mobil Corp $1.6 billion in compensation for nationalizations, both sides said on Wednesday.   ",News
573,,2015-02-22,article,10 Things to Know for Monday,54ea88987988102c57355af6,None,"Your daily look at late-breaking news, upcoming events and the stories that will be talked about Monday:",U.S.,,"10 Things to Know for Monday Your daily look at late-breaking news, upcoming events and the stories that will be talked about Monday:  ",News
574,,2015-02-21,article,"Paid Notice: Deaths  SIFFERT, ROBERT S.",54f28f367988107c2577c8eb,Classified,"SIFFERT--Robert S.,orthopedic surgeon, passed away peacefully at home on February 18. He was 96 years old. Dr. Siffert was the youngest and longest-serving Chair of the Department of Orthopedics at Mt. Sinai Hospital in New York City, serving for 26 years. In 1960, he was appointed Director of the Department. When the Mt. Sinai School of Medicine was created, he served as its first Professor and Chairman of Orthopedics. He was the first recipient of the Robert K. Lippmann Chair in Orthopedics. In 1986, he was named the Bernard J. Lasker/Robert S. Siffert Distinguished Service Professor. Dr. Siffert also was the Senior Orthopedic Consultant for the Department of Health of NYC. He published over 150 articles with major emphasis on research and clinical pediatric orthopedics. His book ""How Your Child's Body Grows"" was an accessible guide for parents. He was a fellow of many national and international orthopedic societies. He received numerous awards, including the Arthritis Foundation Lifetime Achievement Award, the Mt. Sinai Hospital Jacobi Medallion and the Richman Award for Humanism and Ethics. He also served as the Vice President of the National Easter Seals. Dr. Siffert worked with Care-Medico on month-long medical service missions teaching and delivering medical care in developing countries, including Tunisia, Kenya, Indonesia, Afghanistan, Peru and Haiti. Dr. Siffert insisted that he never retired but ""graduated"" to continue his research in osteoporosis and his work as a graphic artist. Dr. Siffert was an avid artist. His woodcuts were shown in New York and on Martha's Vineyard. Dozens of his woodcuts now hang on permanent display at the United States Courthouse in Manhattan and in the United States Supreme Court. Dr. Siffert served as Captain and Flight Surgeon in the U.S. Army Air Force in World War II, flying the ""hump"" between China, Burma and India. He received four Battle Stars. Dr. Siffert was predeceased by his wife, Miriam, of 67 years. He is survived by his daughter Joan, his son John (Goldie), his grandchildren Molly Ann Ouanes (Alexx), David and Matthew, as well as his partner Ruth Friendly. He will be missed profoundly by his family and all he touched. Donations may be made to the Department of Orthopedics, Mt. Sinai Medical Center.",Paid Death Notices,,"Paid Notice: Deaths  SIFFERT, ROBERT S. SIFFERT--Robert S.,orthopedic surgeon, passed away peacefully at home on February 18. He was 96 years old. Dr. Siffert was the youngest and longest-serving Chair of the Department of Orthopedics at Mt. Sinai Hospital in New York City, serving for 26 years. In 1960, he was appointed Director of the Department. When the Mt. Sinai School of Medicine was created, he served as its first Professor and Chairman of Orthopedics. He was the first recipient of the Robert K. Lippmann Chair in Orthopedics. In 1986, he was named the Bernard J. Lasker/Robert S. Siffert Distinguished Service Professor. Dr. Siffert also was the Senior Orthopedic Consultant for the Department of Health of NYC. He published over 150 articles with major emphasis on research and clinical pediatric orthopedics. His book ""How Your Child's Body Grows"" was an accessible guide for parents. He was a fellow of many national and international orthopedic societies. He received numerous awards, including the Arthritis Foundation Lifetime Achievement Award, the Mt. Sinai Hospital Jacobi Medallion and the Richman Award for Humanism and Ethics. He also served as the Vice President of the National Easter Seals. Dr. Siffert worked with Care-Medico on month-long medical service missions teaching and delivering medical care in developing countries, including Tunisia, Kenya, Indonesia, Afghanistan, Peru and Haiti. Dr. Siffert insisted that he never retired but ""graduated"" to continue his research in osteoporosis and his work as a graphic artist. Dr. Siffert was an avid artist. His woodcuts were shown in New York and on Martha's Vineyard. Dozens of his woodcuts now hang on permanent display at the United States Courthouse in Manhattan and in the United States Supreme Court. Dr. Siffert served as Captain and Flight Surgeon in the U.S. Army Air Force in World War II, flying the ""hump"" between China, Burma and India. He received four Battle Stars. Dr. Siffert was predeceased by his wife, Miriam, of 67 years. He is survived by his daughter Joan, his son John (Goldie), his grandchildren Molly Ann Ouanes (Alexx), David and Matthew, as well as his partner Ruth Friendly. He will be missed profoundly by his family and all he touched. Donations may be made to the Department of Orthopedics, Mt. Sinai Medical Center.  ",Paid Death Notice
575,,2015-02-19,article,Perez Gives 2 Sides in West Coast Port Talks Friday Deadline,54e5a2cd7988104837072c4f,None,"The nation's top labor official ratcheted up pressure on the two sides haggling over a new contract for dockworkers at West Coast seaports, telling them if they don't reach an agreement by Friday, they'll have to leave California and negotiate in Washington.",U.S.,,"Perez Gives 2 Sides in West Coast Port Talks Friday Deadline The nation's top labor official ratcheted up pressure on the two sides haggling over a new contract for dockworkers at West Coast seaports, telling them if they don't reach an agreement by Friday, they'll have to leave California and negotiate in Washington.  ",News
