,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
444,,2015-04-14,article,10 Things to Know for Wednesday,552ce59d798810155ad44cf7,None,"Your daily look at late-breaking news, upcoming events and the stories that will be talked about Wednesday:",U.S.,,"10 Things to Know for Wednesday Your daily look at late-breaking news, upcoming events and the stories that will be talked about Wednesday:  ",News
445,Hillary Rodham Clinton sent an email to staff members of the Clinton Foundation telling them she was stepping down to focus on her presidential campaign.,2015-04-12,blogpost,Hillary Clinton Resigns From Board of Clinton Foundation,552af400798810756aa8f6fa,,,false,false,Hillary Clinton Resigns From Board of Clinton Foundation   Hillary Rodham Clinton sent an email to staff members of the Clinton Foundation telling them she was stepping down to focus on her presidential campaign.,Blog
446,,2015-04-10,article,"Wyoming Man Steals Train, Goes on Joyride, Gets Probation",552777777988100ca6d451c4,None,A Wyoming man who stole a train from a coal mine and took it for a joyride because he was mad at his boss was sentenced Friday to serve probation and pay restitution.,U.S.,,"Wyoming Man Steals Train, Goes on Joyride, Gets Probation A Wyoming man who stole a train from a coal mine and took it for a joyride because he was mad at his boss was sentenced Friday to serve probation and pay restitution.  ",News
447,"Private equity investors are returning to India in force due to better trade picture caused by lower oil prices, which has invigorated stock market.",2015-04-07,article,India’s Private Equity Industry Shakes Off Its Doldrums,5522dc7679881007fa2a3c05,Business,A rebounding stock market in the country is clearing the way for private equity investors to pursue fresh opportunities.,Business Day,DealBook,"India’s Private Equity Industry Shakes Off Its Doldrums A rebounding stock market in the country is clearing the way for private equity investors to pursue fresh opportunities. Private equity investors are returning to India in force due to better trade picture caused by lower oil prices, which has invigorated stock market.",News
448,"Leonardo DiCaprio, actor and environmental activist, has purchased an unpopulated island off coast of Belize, on which he plans to build an eco-conscious resort in partnership with developer Paul Scialla; resort, Blackadore Caye, will adhere to stringent environmental requirements including water and energy self-sufficiency.",2015-04-05,article,Leonardo DiCaprio Builds an Eco-Resort,551e8e9e79881008e3994eff,RealEstate,The actor has teamed up with the developer of an eco-conscious condominium in New York to build a resort in Belize.,Real Estate,,"Leonardo DiCaprio Builds an Eco-Resort The actor has teamed up with the developer of an eco-conscious condominium in New York to build a resort in Belize. Leonardo DiCaprio, actor and environmental activist, has purchased an unpopulated island off coast of Belize, on which he plans to build an eco-conscious resort in partnership with developer Paul Scialla; resort, Blackadore Caye, will adhere to stringent environmental requirements including water and energy self-sufficiency.",News
449,,2015-04-17,article,LGBT-Rights Group Urges Guam Governor to Allow Gay Marriage,5530c9f87988102e3082afae,None,The nation's largest gay rights organization and Guam's biggest newspaper are blasting the territory's governor for not allowing marriage licenses to be issued to same-sex couples.,World,,LGBT-Rights Group Urges Guam Governor to Allow Gay Marriage The nation's largest gay rights organization and Guam's biggest newspaper are blasting the territory's governor for not allowing marriage licenses to be issued to same-sex couples.  ,News
450,"Sabra Dipping Company recalls 30,000 cases of its classic hummus after several tubs in Michigan test positive for listeria bacterium; Blue Bell expands recall of its ice cream after Centers for Disease Control and Prevention confirms three people in Texas became ill after eating product from 2011 to 2014.",2015-04-10,article,Listeria in Sabra Hummus Prompts New Wave of Recalls,5526f3717988100ca6d45077,Business,The discovery of the potentially lethal bacterium has been linked to three deaths and five illnesses in Texas and Kansas.,Business Day,,"Listeria in Sabra Hummus Prompts New Wave of Recalls The discovery of the potentially lethal bacterium has been linked to three deaths and five illnesses in Texas and Kansas. Sabra Dipping Company recalls 30,000 cases of its classic hummus after several tubs in Michigan test positive for listeria bacterium; Blue Bell expands recall of its ice cream after Centers for Disease Control and Prevention confirms three people in Texas became ill after eating product from 2011 to 2014.",News
451,,2015-04-19,article,Austerity's Legacy: British Election Focused on UK Economy,553355327988101402f8c3c4,None,Prime Minister David Cameron and his main opponent agree on one thing going into Britain's May 7 election: Voters should choose the next leader based on the health of the economy.,World,Europe,Austerity's Legacy: British Election Focused on UK Economy Prime Minister David Cameron and his main opponent agree on one thing going into Britain's May 7 election: Voters should choose the next leader based on the health of the economy.  ,News
452,,2015-04-08,article,Utah Prison Chief: Someone Could Be Fired Over Inmate Death,5525a4047988105cc7b51843,None,Utah's prison director said Thursday that he'll fire someone if needed after he investigates the death of an inmate who went without dialysis for two days when providers failed to show up for treatment.,U.S.,,Utah Prison Chief: Someone Could Be Fired Over Inmate Death Utah's prison director said Thursday that he'll fire someone if needed after he investigates the death of an inmate who went without dialysis for two days when providers failed to show up for treatment.  ,News
453,,2015-04-17,article,Man Gets 100-Year Term in Murder of Teacher in Oil Boom Town,5530b3717988102e3082af7e,None,A man was sentenced to 100 years in prison Friday in a Montana teacher's murder &#8212; a case that local officials say robbed the victim's rural hometown of its innocence amid an oil boom that's swept across the Northern Plains.,U.S.,,Man Gets 100-Year Term in Murder of Teacher in Oil Boom Town A man was sentenced to 100 years in prison Friday in a Montana teacher's murder &#8212; a case that local officials say robbed the victim's rural hometown of its innocence amid an oil boom that's swept across the Northern Plains.  ,News
454,,2015-04-15,article,Bird Flu Outbreak Could Head Eastward With Fall Migration,552ed20b7988107a4d3c3dd9,None,Eastern U.S. poultry producers are bracing for the potential arrival of a deadly bird flu virus outbreak that farmers in the Midwest have struggled to stop.,U.S.,,Bird Flu Outbreak Could Head Eastward With Fall Migration Eastern U.S. poultry producers are bracing for the potential arrival of a deadly bird flu virus outbreak that farmers in the Midwest have struggled to stop.  ,News
455,,2015-04-13,article,5 Things to Know About Congress' Return From a 2-Week Break,552b7808798810756aa8f826,None,"Congress reconvenes Monday after a two-week recess, and plunges immediately into a fierce debate over how to control Iran's nuclear program. Lawmakers also will decide whether to confirm a new attorney general and whether to stabilize payments for Medicare treatments.",U.S.,Politics,"5 Things to Know About Congress' Return From a 2-Week Break Congress reconvenes Monday after a two-week recess, and plunges immediately into a fierce debate over how to control Iran's nuclear program. Lawmakers also will decide whether to confirm a new attorney general and whether to stabilize payments for Medicare treatments.  ",News
456,,2015-04-14,article,Missouri Executes Inmate for 1998 Killing Over Child Support,552cb24d798810155ad44c5d,None,A Missouri inmate was executed Tuesday night for killing a man in a fit of rage over child support payments 16 years ago.,U.S.,,Missouri Executes Inmate for 1998 Killing Over Child Support A Missouri inmate was executed Tuesday night for killing a man in a fit of rage over child support payments 16 years ago.  ,News
457,"Ben Crenshaw shoots 19-over 91 at Masters tournament without his friend and caddy Carl Jackson, who is suffering from lung cancer; several young and promising golfers arrive early on first day of Masters tournament to watch Arnold Palmer, Jack Nicklaus and Gary Player make ceremonial tee shots; Tom Watson scores one-under 71 in first round of Masters tournament.",2015-04-10,article,"At the Masters, a Cheer for the Old-School Big Three",5526a0747988105cc7b51ad2,Sports,"Jack Nicklaus, Arnold Palmer and Gary Player, who won 13 Masters titles, drew a crowd of players and fans for their ceremonial tee shots Thursday morning.",Sports,Golf,"At the Masters, a Cheer for the Old-School Big Three Jack Nicklaus, Arnold Palmer and Gary Player, who won 13 Masters titles, drew a crowd of players and fans for their ceremonial tee shots Thursday morning. Ben Crenshaw shoots 19-over 91 at Masters tournament without his friend and caddy Carl Jackson, who is suffering from lung cancer; several young and promising golfers arrive early on first day of Masters tournament to watch Arnold Palmer, Jack Nicklaus and Gary Player make ceremonial tee shots; Tom Watson scores one-under 71 in first round of Masters tournament.",News
458,,2015-04-14,article,Bird Flu Spreads to Iowa Turkey Flock; 6th Midwest State,552d903c79881041e9d0b050,None,"A bird-flu strain that has already led to the deaths of nearly 2 million turkeys nationwide spread to an Iowa turkey farm, authorities said on Tuesday, bringing to six the number of states hit with the outbreak that was also confirmed at eight more farms in Minnesota.",U.S.,,"Bird Flu Spreads to Iowa Turkey Flock; 6th Midwest State A bird-flu strain that has already led to the deaths of nearly 2 million turkeys nationwide spread to an Iowa turkey farm, authorities said on Tuesday, bringing to six the number of states hit with the outbreak that was also confirmed at eight more farms in Minnesota.  ",News
459,,2015-04-17,article,Former President Defiant as Humanitarian Toll Mounts in Yemen War,553102f07988102e3082b096,None,"Yemen's former president Ali Abdullah Saleh said on Friday he would not leave the country, dismissing reports in the Gulf Arab media that he was seeking a safe exit as Saudi Arabian war planes bomb troops loyal to him and their Houthi militia allies.",World,Middle East,"Former President Defiant as Humanitarian Toll Mounts in Yemen War Yemen's former president Ali Abdullah Saleh said on Friday he would not leave the country, dismissing reports in the Gulf Arab media that he was seeking a safe exit as Saudi Arabian war planes bomb troops loyal to him and their Houthi militia allies.  ",News
460,,2015-04-16,article,Top US Lawmakers Strike Deal to Fast-Track Trade Deals,553003077988102e3082ad7d,None,"Top congressional lawmakers struck a long-sought, bipartisan agreement Thursday for the broadest trade policy pact in years, allowing President Barack Obama to negotiate trade accords for Congress' review and move forward with talks on a sweeping partnership with Pacific nations.",U.S.,Politics,"Top US Lawmakers Strike Deal to Fast-Track Trade Deals Top congressional lawmakers struck a long-sought, bipartisan agreement Thursday for the broadest trade policy pact in years, allowing President Barack Obama to negotiate trade accords for Congress' review and move forward with talks on a sweeping partnership with Pacific nations.  ",News
461,,2015-04-15,article,Readers’ Turn: Sleep Deprivation,552d201e798810155ad44dad,Upshot,Studies that pointed to Americans’ lack of sleep led one reader to say: We “simply don’t know the art of chilling and doing nothing.”,The Upshot,,Readers’ Turn: Sleep Deprivation Studies that pointed to Americans’ lack of sleep led one reader to say: We “simply don’t know the art of chilling and doing nothing.”  ,News
462,,2015-04-13,article,Hillary Clinton's Long Road Back Into Presidential Politics,552bf69e798810155ad44a82,None,Hillary Rodham Clinton spent nearly two years tiptoeing around a decision to run for president that much of the political world assumed was a done deal.,U.S.,Politics,Hillary Clinton's Long Road Back Into Presidential Politics Hillary Rodham Clinton spent nearly two years tiptoeing around a decision to run for president that much of the political world assumed was a done deal.  ,News
463,"He thought it was wrong to treat infections in terminally ill patients, until it was his turn.",2015-04-08,blogpost,Overruling My Father,55250a847988102f94b8c461,OpEd,,Opinion,,"Overruling My Father   He thought it was wrong to treat infections in terminally ill patients, until it was his turn.",Blog
464,New York Yankees biggest concern heading into regular season is health of several of their top players.,2015-04-04,article,"Yanks Try to Maintain Healthy Perspective, but Questions Persist as They Break Camp",551f52a4798810384d4c9cb6,Sports,"The Yankees head into the regular season feeling confident, as long as they can avoid injuries.",Sports,Baseball,"Yanks Try to Maintain Healthy Perspective, but Questions Persist as They Break Camp The Yankees head into the regular season feeling confident, as long as they can avoid injuries. New York Yankees biggest concern heading into regular season is health of several of their top players.",News
465,,2015-04-09,article,Will Shrinking Earnings Halt the Stock Market's Run?,5526a8ce7988100ca6d44f61,None,All streaks eventually come to an end.,Business Day,,Will Shrinking Earnings Halt the Stock Market's Run? All streaks eventually come to an end.  ,News
466,,2015-04-09,article,State-By-State Battle Waged Over 'Conversion Therapy' Bans,5526edbf7988100ca6d45059,None,"There have been several setbacks this year for a state-by-state campaign to ban so-called conversion therapy for gay, lesbian and transgender youth. But the White House is now officially an ally, and activists are hopeful of long-term success as they make a case that such treatments can have devastating consequences.",U.S.,,"State-By-State Battle Waged Over 'Conversion Therapy' Bans There have been several setbacks this year for a state-by-state campaign to ban so-called conversion therapy for gay, lesbian and transgender youth. But the White House is now officially an ally, and activists are hopeful of long-term success as they make a case that such treatments can have devastating consequences.  ",News
467,,2015-04-03,article,The Order in Saigon’s Chaos,551d16bb798810581d63ed6d,Editorial,"Vietnam's free-for-all traffic might be madness, but there's equal madness in the West's safety obsessions.",Opinion,,"The Order in Saigon’s Chaos Vietnam's free-for-all traffic might be madness, but there's equal madness in the West's safety obsessions.  ",Op-Ed
468,,2015-04-14,article,IMS: US Prescription Drug Spending Jumped 13 Pct. In 2014,552c91eb798810155ad44c25,None,"U.S. spending on prescription drugs soared last year, driven up primarily by costly breakthrough medicines, manufacturer price hikes and a surge from millions of people newly insured due to the Affordable Care Act.",Business Day,,"IMS: US Prescription Drug Spending Jumped 13 Pct. In 2014 U.S. spending on prescription drugs soared last year, driven up primarily by costly breakthrough medicines, manufacturer price hikes and a surge from millions of people newly insured due to the Affordable Care Act.  ",News
469,,2015-04-08,article,Constant Threats 'Part of Life' for Top Ugandan LGBT Activist,5525c3747988105cc7b51895,None,"In Uganda, homosexuality is considered akin to pedophilia, and  prominent LGBT activist Frank Mugisha regards the threats he constantly receives as ""part of life."" ",World,Africa,"Constant Threats 'Part of Life' for Top Ugandan LGBT Activist In Uganda, homosexuality is considered akin to pedophilia, and  prominent LGBT activist Frank Mugisha regards the threats he constantly receives as ""part of life.""   ",News
470,,2015-04-06,article,When She Is Pregnant and Obese,552233f37988106ba68d5320,Letters,Readers discuss a Sunday Review essay about a dangerous combination.,Opinion,,When She Is Pregnant and Obese Readers discuss a Sunday Review essay about a dangerous combination.  ,Letter
471,,2015-04-04,article,"Budget, Economy in Wis. Complicate Walker's Pitch for 2016",551f8e29798810384d4c9d02,None,"Gov. Scott Walker has transformed Wisconsin politics, winning three elections in four years and signing laws that weaken unions, crippling a key ally of the Democratic Party.",U.S.,,"Budget, Economy in Wis. Complicate Walker's Pitch for 2016 Gov. Scott Walker has transformed Wisconsin politics, winning three elections in four years and signing laws that weaken unions, crippling a key ally of the Democratic Party.  ",News
472,,2015-04-03,article,Walker's Wisconsin Still Lags Nation in Job Growth,551eae9179881008e3994f53,None,"Scott Walker has transformed Wisconsin politics, winning three elections in four years and signing laws that weaken unions, crippling a key ally of the Democratic Party.",U.S.,,"Walker's Wisconsin Still Lags Nation in Job Growth Scott Walker has transformed Wisconsin politics, winning three elections in four years and signing laws that weaken unions, crippling a key ally of the Democratic Party.  ",News
473,Editorial contends indictment of New Jersey Sen Robert Menendez reveals brazen and shocking list of gifts and favors exchanged with Dominican-born surgeon Dr Salomon Melgen; asserts Menendez's defiance against indictment is unjustified; holds Senate should demand Menendez step down and Gov Chris Christie must act quickly to replace him.,2015-04-03,article,"Step Down, Senator Robert Menendez ",551d92e479881008e3994c22,Editorial,"The 68-page indictment, with its litany of gifts and favors, makes it clear that he should resign now.",Opinion,,"Step Down, Senator Robert Menendez  The 68-page indictment, with its litany of gifts and favors, makes it clear that he should resign now. Editorial contends indictment of New Jersey Sen Robert Menendez reveals brazen and shocking list of gifts and favors exchanged with Dominican-born surgeon Dr Salomon Melgen; asserts Menendez's defiance against indictment is unjustified; holds Senate should demand Menendez step down and Gov Chris Christie must act quickly to replace him.",Editorial
474,,2015-04-11,article,Bird Flu Outbreak Spreads to 3 More Midwest Turkey Farms,552948517988105c09d4789b,None,"A bird flu outbreak that has puzzled scientists spread to three more Midwest turkey farms, bringing the number of farms infected to 23 and raising the death toll to more than 1.2 million birds killed by the disease or by authorities scrambling to contain it.",U.S.,,"Bird Flu Outbreak Spreads to 3 More Midwest Turkey Farms A bird flu outbreak that has puzzled scientists spread to three more Midwest turkey farms, bringing the number of farms infected to 23 and raising the death toll to more than 1.2 million birds killed by the disease or by authorities scrambling to contain it.  ",News
475,"European Academies Science Advisory Council issues report finding group of pesticides known as neonicotinoids is likely to be more damaging to ecosystems than previously thought; previous research has shown chemicals are likely to have played role in mass deaths of honeybees; European Commission ban on some of the chemicals is up for review, and report is intended to provide officials with recommendations for proceeding.",2015-04-09,article,"Pesticides Linked to Honeybee Deaths Pose More Risks, European Group Says",55255f447988105cc7b5174a,Business,"The finding could have repercussions on both sides of the Atlantic for the companies that produce the chemicals, which are already banned in Europe.",Business Day,Energy & Environment ,"Pesticides Linked to Honeybee Deaths Pose More Risks, European Group Says The finding could have repercussions on both sides of the Atlantic for the companies that produce the chemicals, which are already banned in Europe. European Academies Science Advisory Council issues report finding group of pesticides known as neonicotinoids is likely to be more damaging to ecosystems than previously thought; previous research has shown chemicals are likely to have played role in mass deaths of honeybees; European Commission ban on some of the chemicals is up for review, and report is intended to provide officials with recommendations for proceeding.",News
476,,2015-04-06,article,Exclusive: Safety Concerns Rise at Big Texas Refinery a Decade After Disaster,5522dec879881007fa2a3c10,None,"U.S. workplace regulators are probing accident data reported by Marathon Petroleum Corp at its huge Texas refinery, as laborers and union representatives raise concerns that safety practices implemented a decade ago following a deadly explosion are being rolled back.",World,Europe,"Exclusive: Safety Concerns Rise at Big Texas Refinery a Decade After Disaster U.S. workplace regulators are probing accident data reported by Marathon Petroleum Corp at its huge Texas refinery, as laborers and union representatives raise concerns that safety practices implemented a decade ago following a deadly explosion are being rolled back.  ",News
477,,2015-04-06,article,2 Top White House Advisers Are Expecting Babies,5522cbd579881007fa2a3bd4,None,Jen Psaki thought the offer to be President Barack Obama's communications director wouldn't last long.,Business Day,,2 Top White House Advisers Are Expecting Babies Jen Psaki thought the offer to be President Barack Obama's communications director wouldn't last long.  ,News
478,,2015-04-15,article,Missouri Executes Inmate After Last-Minute Appeals Rejected,552e054079881041e9d0b165,None,A Missouri inmate has been executed for killing a man in a fit of rage over child support payments 16 years ago.,U.S.,,Missouri Executes Inmate After Last-Minute Appeals Rejected A Missouri inmate has been executed for killing a man in a fit of rage over child support payments 16 years ago.  ,News
479,New York City Mayor Bill de Blasio defends his decision not to endorse Hillary Rodham Clinton for president until she takes stand on current issues like income inequality.,2015-04-15,article,De Blasio Seeks Updated Vision From Clinton for 2016,552dc06c79881041e9d0b0b8,Metro,"Mayor Bill de Blasio says the country has changed significantly since the last time Hillary Clinton was a candidate, &#8220;eight long years ago.&#8221;",N.Y. / Region,,"De Blasio Seeks Updated Vision From Clinton for 2016 Mayor Bill de Blasio says the country has changed significantly since the last time Hillary Clinton was a candidate, &#8220;eight long years ago.&#8221; New York City Mayor Bill de Blasio defends his decision not to endorse Hillary Rodham Clinton for president until she takes stand on current issues like income inequality.",News
480,,2015-04-17,article,UK Charity Slams Donors for Neglecting U.N. Basic Education Goal,55309e557988102e3082af53,None,"Major countries and NGOs have cut back the proportion of aid for basic education in developing nations in recent years and their funding has been ""inconsistent, uncoordinated and declining"", a UK charity said on Friday. ",World,Europe,"UK Charity Slams Donors for Neglecting U.N. Basic Education Goal Major countries and NGOs have cut back the proportion of aid for basic education in developing nations in recent years and their funding has been ""inconsistent, uncoordinated and declining"", a UK charity said on Friday.   ",News
481,,2015-04-17,article,Campaign Begins in Arizona to Make Recreational Marijuana Legal,5531bdf279881067343c70bd,None,"Advocates for legalizing marijuana launched a petition campaign in Phoenix on Friday seeking a ballot measure that could make Arizona the fifth U.S. state to allow possession, cultivation and consumption of small amounts of pot for recreational use.",U.S.,,"Campaign Begins in Arizona to Make Recreational Marijuana Legal Advocates for legalizing marijuana launched a petition campaign in Phoenix on Friday seeking a ballot measure that could make Arizona the fifth U.S. state to allow possession, cultivation and consumption of small amounts of pot for recreational use.  ",News
482,,2015-04-08,article,Tibet Chief Demands Monasteries Display Chinese Flags,5525f4aa7988105cc7b5190a,None,Tibet's Communist Party chief has demanded that Buddhist monasteries display the national flag as part of efforts to shore up Chinese control over the restive region.,World,Asia Pacific,Tibet Chief Demands Monasteries Display Chinese Flags Tibet's Communist Party chief has demanded that Buddhist monasteries display the national flag as part of efforts to shore up Chinese control over the restive region.  ,News
483,,2015-04-08,article,Masters Feels Growing Payne as Augusta Looks to Future,55257b027988105cc7b517ac,None,"Once resistant to opening club doors to blacks and women, Augusta National, the manicured and staid home of the Masters, has often embraced change as enthusiastically as most Americans welcome higher taxes.",Sports,Golf,"Masters Feels Growing Payne as Augusta Looks to Future Once resistant to opening club doors to blacks and women, Augusta National, the manicured and staid home of the Masters, has often embraced change as enthusiastically as most Americans welcome higher taxes.  ",News
484,,2015-04-08,article,"Corrections: April 8, 2015",5524bdcf7988102f94b8c39d,Summary,"Corrections appearing in print on Wednesday, April 8, 2015.",Corrections,,"Corrections: April 8, 2015 Corrections appearing in print on Wednesday, April 8, 2015.  ",News
485,,2015-04-07,article,"At Town Hall, Teacher Urges Gov. Christie to Tone It Down",55245acc7988102f94b8c2b1,None,"A kindergarten teacher on Tuesday urged Gov. Chris Christie to tone down his combative style, warning the potential presidential contender that his temper wouldn't play well across the country.",U.S.,,"At Town Hall, Teacher Urges Gov. Christie to Tone It Down A kindergarten teacher on Tuesday urged Gov. Chris Christie to tone down his combative style, warning the potential presidential contender that his temper wouldn't play well across the country.  ",News
486,,2015-04-05,article,France Halts Search for Bodies at Germanwings Crash Site,5521269c79881055560666e6,None,"French investigators have ended their search for bodies in the Alps where a Germanwings passenger jet crashed last month, killing all 150 people on board, a local official said on Saturday.",World,Europe,"France Halts Search for Bodies at Germanwings Crash Site French investigators have ended their search for bodies in the Alps where a Germanwings passenger jet crashed last month, killing all 150 people on board, a local official said on Saturday.  ",News
487,,2015-04-16,article,Pesticide That Hurt 4 in Virgin Islands Also in Puerto Rico,55302a677988102e3082ae37,None,"A federal investigation into the recent sickening with a toxic pesticide of a U.S. family vacationing in the Virgin Islands found that the chemical has also been improperly used in Puerto Rico, the U.S. Environmental Protection Agency said Thursday.",World,Americas,"Pesticide That Hurt 4 in Virgin Islands Also in Puerto Rico A federal investigation into the recent sickening with a toxic pesticide of a U.S. family vacationing in the Virgin Islands found that the chemical has also been improperly used in Puerto Rico, the U.S. Environmental Protection Agency said Thursday.  ",News
488,,2015-04-16,article,Study: US Moms Typically Space Pregnancies 2&#189; Years Apart,552f35027988107a4d3c3eed,None,"For U.S. moms, the typical time between pregnancies is about 2&#189; years but nearly a third of women space their children too close, a government study shows.",Health,,"Study: US Moms Typically Space Pregnancies 2&#189; Years Apart For U.S. moms, the typical time between pregnancies is about 2&#189; years but nearly a third of women space their children too close, a government study shows.  ",News
489,,2015-04-13,article,District Attorney: 17-Year-Old Won't Face Charges in Death,552c3490798810155ad44b4f,None,"A 17-year-old taken into custody after her severely malnourished 4-month-old daughter was hospitalized and the corpse of a 3-year-old was found at a North Las Vegas home is a victim and won't face criminal charges, the district attorney in Las Vegas said Monday.",U.S.,,"District Attorney: 17-Year-Old Won't Face Charges in Death A 17-year-old taken into custody after her severely malnourished 4-month-old daughter was hospitalized and the corpse of a 3-year-old was found at a North Las Vegas home is a victim and won't face criminal charges, the district attorney in Las Vegas said Monday.  ",News
490,,2015-04-07,article,Scandal-Hit Petrobras May Issue Earnings in April: JP Morgan,5523e72279881007fa2a3e9b,None,"Petr&#243;leo Brasileiro SA, struggling with fallout from a corruption scandal and a decline in oil prices, could release audited financial information this month despite facing ""a perfect storm,"" analysts at JPMorgan Securities said on Tuesday.",Business Day,,"Scandal-Hit Petrobras May Issue Earnings in April: JP Morgan Petr&#243;leo Brasileiro SA, struggling with fallout from a corruption scandal and a decline in oil prices, could release audited financial information this month despite facing ""a perfect storm,"" analysts at JPMorgan Securities said on Tuesday.  ",News
491,,2015-04-05,article,Bangladesh Opposition Leader Zia Granted Bail in Graft Cases,5520dd787988105556066670,None,"Bangladesh&#8217;s former premier and main opposition leader Khaleda Zia was granted bail in two graft cases on Sunday after she appeared before a special court, a potential sign of easing tension in the politically unstable South Asian country.",World,Asia Pacific,"Bangladesh Opposition Leader Zia Granted Bail in Graft Cases Bangladesh&#8217;s former premier and main opposition leader Khaleda Zia was granted bail in two graft cases on Sunday after she appeared before a special court, a potential sign of easing tension in the politically unstable South Asian country.  ",News
492,,2015-04-03,article,Serbia War Crimes Cooperation Not a Question of Truth or Justice: President,551eb14f79881008e3994f64,None,"Serbia must cooperate with a U.N. war crimes court seeking the return of an ultra-nationalist defendant, not on the basis of truth or justice but because it's the law, the Balkan country's president said on Friday.",World,Europe,"Serbia War Crimes Cooperation Not a Question of Truth or Justice: President Serbia must cooperate with a U.N. war crimes court seeking the return of an ultra-nationalist defendant, not on the basis of truth or justice but because it's the law, the Balkan country's president said on Friday.  ",News
493,"Debra Lobo, American citizen, is critically wounded in apparent militant attack in Pakistan; Daulah al-Islamiyyah claims responsibility for attack.",2015-04-17,article,"American Woman Wounded in Shooting in Karachi, Pakistan",55300fdd7988102e3082adb7,Foreign,"The victim, Debra Lobo, a longtime resident of Karachi who works at a medical school, was shot while driving, and leaflets at the scene suggested a militant attack.",World,Asia Pacific,"American Woman Wounded in Shooting in Karachi, Pakistan The victim, Debra Lobo, a longtime resident of Karachi who works at a medical school, was shot while driving, and leaflets at the scene suggested a militant attack. Debra Lobo, American citizen, is critically wounded in apparent militant attack in Pakistan; Daulah al-Islamiyyah claims responsibility for attack.",News
494,,2015-04-14,article,CSX Delivers 11 Percent More 1Q Profit by Controlling Costs,552d8b9879881041e9d0b03f,None,"CSX Corp.'s first-quarter profit grew 11 percent as it benefited from lower fuel costs, and the railroad announced plans Tuesday to repurchase $2 billion of stock.",Business Day,,"CSX Delivers 11 Percent More 1Q Profit by Controlling Costs CSX Corp.'s first-quarter profit grew 11 percent as it benefited from lower fuel costs, and the railroad announced plans Tuesday to repurchase $2 billion of stock.  ",News
495,,2015-04-13,article,Academics Rate Women Job Applicants Higher Than Identical Men: Study,552c140f798810155ad44adf,None,"When hundreds of U.S. college faculty members rated junior scientists based on scholarly record, job interview performance and other information with an eye toward which should be hired, they preferred women over identically qualified men two-to-one, scientists reported on Monday.",U.S.,,"Academics Rate Women Job Applicants Higher Than Identical Men: Study When hundreds of U.S. college faculty members rated junior scientists based on scholarly record, job interview performance and other information with an eye toward which should be hired, they preferred women over identically qualified men two-to-one, scientists reported on Monday.  ",News
496,,2015-04-06,article,States Ask U.S. Congress to Launch Inquiry of Herbal Supplements,5522d44079881007fa2a3bf1,None,A group of 14 state attorneys general on Thursday asked the U.S. Congress to investigate the herbal supplements industry after a New York probe of the products turned up ingredients that were not listed on labels and raised safety concerns.,U.S.,,States Ask U.S. Congress to Launch Inquiry of Herbal Supplements A group of 14 state attorneys general on Thursday asked the U.S. Congress to investigate the herbal supplements industry after a New York probe of the products turned up ingredients that were not listed on labels and raised safety concerns.  ,News
497,,2015-04-17,article,Glaxo Recalls Flu Vaccine Due to Potency Problem,5531423279881067343c6f33,None,GlaxoSmithKline is recalling remaining doses of a popular four-in-one flu vaccine because of effectiveness problems.,U.S.,Politics,Glaxo Recalls Flu Vaccine Due to Potency Problem GlaxoSmithKline is recalling remaining doses of a popular four-in-one flu vaccine because of effectiveness problems.  ,News
498,,2015-04-16,article,Los Angeles Judge Orders Rap Mogul 'Suge' Knight to Stand Trial for Murder,552fe9a97988102e3082ad0b,None,"A Los Angeles judge on Thursday ordered rap mogul Marion ""Suge"" Knight to stand trial for murder in the January hit-and-run death of a man outside a hamburger stand, rejecting a bid by Knight's lawyer to have the case dismissed.",Arts,,"Los Angeles Judge Orders Rap Mogul 'Suge' Knight to Stand Trial for Murder A Los Angeles judge on Thursday ordered rap mogul Marion ""Suge"" Knight to stand trial for murder in the January hit-and-run death of a man outside a hamburger stand, rejecting a bid by Knight's lawyer to have the case dismissed.  ",News
499,,2015-04-14,article,GLOBAL MARKETS-Asia Stocks Falter as China Loses Its Mojo,552ca4eb798810155ad44c45,None,"Asian markets stumbled on Wednesday as relief China had matched its own growth target was soured by poor readings on consumer demand and industrial activity, underlining the need for more policy action by Beijing.",World,Asia Pacific,"GLOBAL MARKETS-Asia Stocks Falter as China Loses Its Mojo Asian markets stumbled on Wednesday as relief China had matched its own growth target was soured by poor readings on consumer demand and industrial activity, underlining the need for more policy action by Beijing.  ",News
500,,2015-04-14,article,Wisconsin Senator Loses Appeal of Obamacare Lawsuit,552d5fff79881041e9d0afa7,None,A federal appeals court has rejected Wisconsin Sen. Ron Johnson's effort to stop members of Congress and their staffs from getting health insurance subsidies under President Barack Obama's 2010 healthcare law.,U.S.,Politics,Wisconsin Senator Loses Appeal of Obamacare Lawsuit A federal appeals court has rejected Wisconsin Sen. Ron Johnson's effort to stop members of Congress and their staffs from getting health insurance subsidies under President Barack Obama's 2010 healthcare law.  ,News
